year,state,state_name,sex,age,ERP
1985,5,Western Australia,M,60,27322
1985,5,Western Australia,M,65,19339
1985,5,Western Australia,M,70,16591
1985,5,Western Australia,M,75,10784
1985,5,Western Australia,M,80,5643
1985,5,Western Australia,M,85,2609
1985,6,Tasmania,F,0,17586
1985,6,Tasmania,F,5,16660
1985,6,Tasmania,F,10,19084
1985,6,Tasmania,F,15,18461
1985,6,Tasmania,F,20,18790
1985,6,Tasmania,F,25,18369
1985,6,Tasmania,F,30,16895
1985,6,Tasmania,F,35,16163
1985,6,Tasmania,F,40,12678
1985,6,Tasmania,F,45,10841
1985,6,Tasmania,F,50,9865
1985,6,Tasmania,F,55,10192
1985,6,Tasmania,F,60,10247
1985,6,Tasmania,F,65,8575
1985,6,Tasmania,F,70,7558
1985,6,Tasmania,F,75,5292
1985,6,Tasmania,F,80,3245
1985,6,Tasmania,F,85,2536
1985,6,Tasmania,M,0,18063
1985,6,Tasmania,M,5,17417
1985,6,Tasmania,M,10,19592
1985,6,Tasmania,M,15,18976
1985,6,Tasmania,M,20,18968
1985,6,Tasmania,M,25,18457
1985,6,Tasmania,M,30,17043
1985,6,Tasmania,M,35,16480
1985,6,Tasmania,M,40,13132
1985,6,Tasmania,M,45,11201
1985,6,Tasmania,M,50,10161
1985,6,Tasmania,M,55,10583
1985,6,Tasmania,M,60,9623
1985,6,Tasmania,M,65,7458
1985,6,Tasmania,M,70,6065
1985,6,Tasmania,M,75,3726
1985,6,Tasmania,M,80,1856
1985,6,Tasmania,M,85,990
1985,7,Northern Territory,F,0,7654
1985,7,Northern Territory,F,5,7010
1985,7,Northern Territory,F,10,6992
1985,7,Northern Territory,F,15,6233
1985,7,Northern Territory,F,20,7464
1985,7,Northern Territory,F,25,7838
1985,7,Northern Territory,F,30,7205
1985,7,Northern Territory,F,35,6151
1985,7,Northern Territory,F,40,4020
1985,7,Northern Territory,F,45,2792
1985,7,Northern Territory,F,50,1924
1985,7,Northern Territory,F,55,1534
1985,7,Northern Territory,F,60,1082
1985,7,Northern Territory,F,65,748
1985,7,Northern Territory,F,70,419
1985,7,Northern Territory,F,75,238
1985,7,Northern Territory,F,80,148
1985,7,Northern Territory,F,85,85
1985,7,Northern Territory,M,0,7961
1985,7,Northern Territory,M,5,7590
1985,7,Northern Territory,M,10,7561
1985,7,Northern Territory,M,15,6711
1985,7,Northern Territory,M,20,7943
1985,7,Northern Territory,M,25,8583
1985,7,Northern Territory,M,30,7810
1985,7,Northern Territory,M,35,7567
1985,7,Northern Territory,M,40,5352
1985,7,Northern Territory,M,45,3805
1985,7,Northern Territory,M,50,2649
1985,7,Northern Territory,M,55,2302
1985,7,Northern Territory,M,60,1438
1985,7,Northern Territory,M,65,807
1985,7,Northern Territory,M,70,492
1985,7,Northern Territory,M,75,275
1985,7,Northern Territory,M,80,110
1985,7,Northern Territory,M,85,43
1985,8,Australian Capital Territory,F,0,10407
1985,8,Australian Capital Territory,F,5,10719
1985,8,Australian Capital Territory,F,10,11985
1985,8,Australian Capital Territory,F,15,10993
1985,8,Australian Capital Territory,F,20,11205
1985,8,Australian Capital Territory,F,25,11289
1985,8,Australian Capital Territory,F,30,11890
1985,8,Australian Capital Territory,F,35,11853
1985,8,Australian Capital Territory,F,40,8638
1985,8,Australian Capital Territory,F,45,6338
1985,8,Australian Capital Territory,F,50,4758
1985,8,Australian Capital Territory,F,55,4425
1985,8,Australian Capital Territory,F,60,3995
1985,8,Australian Capital Territory,F,65,2573
1985,8,Australian Capital Territory,F,70,2096
1985,8,Australian Capital Territory,F,75,1306
1985,8,Australian Capital Territory,F,80,762
1985,8,Australian Capital Territory,F,85,608
1985,8,Australian Capital Territory,M,0,10595
1985,8,Australian Capital Territory,M,5,11172
1985,8,Australian Capital Territory,M,10,12364
1985,8,Australian Capital Territory,M,15,11259
1985,8,Australian Capital Territory,M,20,11316
1985,8,Australian Capital Territory,M,25,11085
1985,8,Australian Capital Territory,M,30,11313
1985,8,Australian Capital Territory,M,35,12294
1985,8,Australian Capital Territory,M,40,8598
1985,8,Australian Capital Territory,M,45,6707
1985,8,Australian Capital Territory,M,50,5261
1985,8,Australian Capital Territory,M,55,4625
1985,8,Australian Capital Territory,M,60,3785
1985,8,Australian Capital Territory,M,65,2187
1985,8,Australian Capital Territory,M,70,1558
1985,8,Australian Capital Territory,M,75,839
1985,8,Australian Capital Territory,M,80,416
1985,8,Australian Capital Territory,M,85,175
1986,1,New South Wales,F,0,202032
1986,1,New South Wales,F,5,196028
1986,1,New South Wales,F,10,216825
1986,1,New South Wales,F,15,215706
1986,1,New South Wales,F,20,220572
1986,1,New South Wales,F,25,228009
1986,1,New South Wales,F,30,216414
1986,1,New South Wales,F,35,213278
1986,1,New South Wales,F,40,171925
1986,1,New South Wales,F,45,143907
1986,1,New South Wales,F,50,127858
1986,1,New South Wales,F,55,134028
1986,1,New South Wales,F,60,134181
1986,1,New South Wales,F,65,112026
1986,1,New South Wales,F,70,95771
1986,1,New South Wales,F,75,69568
1986,1,New South Wales,F,80,42510
1986,1,New South Wales,F,85,33898
1986,1,New South Wales,M,0,211978
1986,1,New South Wales,M,5,205612
1986,1,New South Wales,M,10,227319
1986,1,New South Wales,M,15,225854
1986,1,New South Wales,M,20,230126
1986,1,New South Wales,M,25,232913
1986,1,New South Wales,M,30,217404
1986,1,New South Wales,M,35,220857
1986,1,New South Wales,M,40,181363
1986,1,New South Wales,M,45,152164
1986,1,New South Wales,M,50,133614
1986,1,New South Wales,M,55,137862
1986,1,New South Wales,M,60,126988
1986,1,New South Wales,M,65,96881
1986,1,New South Wales,M,70,75136
1986,1,New South Wales,M,75,46617
1986,1,New South Wales,M,80,22728
1986,1,New South Wales,M,85,11574
1986,2,Victoria,F,0,147150
1986,2,Victoria,F,5,145717
1986,2,Victoria,F,10,164512
1986,2,Victoria,F,15,177213
1986,2,Victoria,F,20,172184
1986,2,Victoria,F,25,172953
1986,2,Victoria,F,30,164969
1986,2,Victoria,F,35,162794
1986,2,Victoria,F,40,127936
1986,2,Victoria,F,45,107030
1986,2,Victoria,F,50,96174
1986,2,Victoria,F,55,98657
1986,2,Victoria,F,60,97701
1986,2,Victoria,F,65,78579
1986,2,Victoria,F,70,69948
1986,2,Victoria,F,75,51997
1986,2,Victoria,F,80,33123
1986,2,Victoria,F,85,26480
1986,2,Victoria,M,0,153666
1986,2,Victoria,M,5,153156
1986,2,Victoria,M,10,172881
1986,2,Victoria,M,15,184598
1986,2,Victoria,M,20,176200
1986,2,Victoria,M,25,174667
1986,2,Victoria,M,30,163604
1986,2,Victoria,M,35,163293
1986,2,Victoria,M,40,132545
1986,2,Victoria,M,45,112386
1986,2,Victoria,M,50,100019
1986,2,Victoria,M,55,102174
1986,2,Victoria,M,60,91845
1986,2,Victoria,M,65,67846
1986,2,Victoria,M,70,54209
1986,2,Victoria,M,75,35365
1986,2,Victoria,M,80,17919
1986,2,Victoria,M,85,9366
1986,3,Queensland,F,0,99588
1986,3,Queensland,F,5,97507
1986,3,Queensland,F,10,110462
1986,3,Queensland,F,15,111380
1986,3,Queensland,F,20,108203
1986,3,Queensland,F,25,107263
1986,3,Queensland,F,30,100604
1986,3,Queensland,F,35,100758
1986,3,Queensland,F,40,81414
1986,3,Queensland,F,45,64842
1986,3,Queensland,F,50,55857
1986,3,Queensland,F,55,57405
1986,3,Queensland,F,60,56883
1986,3,Queensland,F,65,48882
1986,3,Queensland,F,70,41260
1986,3,Queensland,F,75,29131
1986,3,Queensland,F,80,17945
1986,3,Queensland,F,85,14643
1986,3,Queensland,M,0,105837
1986,3,Queensland,M,5,103386
1986,3,Queensland,M,10,116537
1986,3,Queensland,M,15,116331
1986,3,Queensland,M,20,112688
1986,3,Queensland,M,25,111183
1986,3,Queensland,M,30,102407
1986,3,Queensland,M,35,103750
1986,3,Queensland,M,40,86042
1986,3,Queensland,M,45,70114
1986,3,Queensland,M,50,59022
1986,3,Queensland,M,55,59399
1986,3,Queensland,M,60,56094
1986,3,Queensland,M,65,44435
1986,3,Queensland,M,70,34302
1986,3,Queensland,M,75,21848
1986,3,Queensland,M,80,11090
1986,3,Queensland,M,85,6103
1986,4,South Australia,F,0,48193
1986,4,South Australia,F,5,46155
1986,4,South Australia,F,10,51391
1986,4,South Australia,F,15,55974
1986,4,South Australia,F,20,56738
1986,4,South Australia,F,25,57333
1986,4,South Australia,F,30,54138
1986,4,South Australia,F,35,53607
1986,4,South Australia,F,40,41964
1986,4,South Australia,F,45,35210
1986,4,South Australia,F,50,31545
1986,4,South Australia,F,55,34227
1986,4,South Australia,F,60,34977
1986,4,South Australia,F,65,29129
1986,4,South Australia,F,70,25371
1986,4,South Australia,F,75,18334
1986,4,South Australia,F,80,11218
1986,4,South Australia,F,85,9282
1986,4,South Australia,M,0,50640
1986,4,South Australia,M,5,48586
1986,4,South Australia,M,10,54683
1986,4,South Australia,M,15,58960
1986,4,South Australia,M,20,59275
1986,4,South Australia,M,25,59031
1986,4,South Australia,M,30,54195
1986,4,South Australia,M,35,54410
1986,4,South Australia,M,40,42930
1986,4,South Australia,M,45,35858
1986,4,South Australia,M,50,32594
1986,4,South Australia,M,55,35368
1986,4,South Australia,M,60,33184
1986,4,South Australia,M,65,25454
1986,4,South Australia,M,70,20375
1986,4,South Australia,M,75,12555
1986,4,South Australia,M,80,6201
1986,4,South Australia,M,85,3465
1986,5,Western Australia,F,0,56796
1986,5,Western Australia,F,5,54513
1986,5,Western Australia,F,10,59056
1986,5,Western Australia,F,15,61202
1986,5,Western Australia,F,20,60924
1986,5,Western Australia,F,25,62521
1986,5,Western Australia,F,30,60927
1986,5,Western Australia,F,35,58696
1986,5,Western Australia,F,40,44366
1986,5,Western Australia,F,45,37080
1986,5,Western Australia,F,50,31554
1986,5,Western Australia,F,55,30381
1986,5,Western Australia,F,60,28511
1986,5,Western Australia,F,65,23104
1986,5,Western Australia,F,70,21189
1986,5,Western Australia,F,75,15457
1986,5,Western Australia,F,80,9648
1986,5,Western Australia,F,85,6963
1986,5,Western Australia,M,0,59948
1986,5,Western Australia,M,5,57895
1986,5,Western Australia,M,10,62029
1986,5,Western Australia,M,15,64188
1986,5,Western Australia,M,20,63486
1986,5,Western Australia,M,25,64762
1986,5,Western Australia,M,30,61383
1986,5,Western Australia,M,35,62012
1986,5,Western Australia,M,40,48601
1986,5,Western Australia,M,45,39811
1986,5,Western Australia,M,50,33497
1986,5,Western Australia,M,55,32515
1986,5,Western Australia,M,60,28351
1986,5,Western Australia,M,65,20550
1986,5,Western Australia,M,70,16987
1986,5,Western Australia,M,75,11263
1986,5,Western Australia,M,80,5928
1986,5,Western Australia,M,85,2925
1986,6,Tasmania,F,0,17547
1986,6,Tasmania,F,5,16812
1986,6,Tasmania,F,10,18366
1986,6,Tasmania,F,15,18952
1986,6,Tasmania,F,20,18088
1986,6,Tasmania,F,25,18546
1986,6,Tasmania,F,30,17225
1986,6,Tasmania,F,35,16726
1986,6,Tasmania,F,40,13131
1986,6,Tasmania,F,45,11209
1986,6,Tasmania,F,50,9848
1986,6,Tasmania,F,55,10131
1986,6,Tasmania,F,60,10346
1986,6,Tasmania,F,65,8780
1986,6,Tasmania,F,70,7666
1986,6,Tasmania,F,75,5539
1986,6,Tasmania,F,80,3303
1986,6,Tasmania,F,85,2599
1986,6,Tasmania,M,0,18167
1986,6,Tasmania,M,5,17519
1986,6,Tasmania,M,10,19074
1986,6,Tasmania,M,15,19471
1986,6,Tasmania,M,20,18116
1986,6,Tasmania,M,25,18652
1986,6,Tasmania,M,30,17379
1986,6,Tasmania,M,35,17006
1986,6,Tasmania,M,40,13599
1986,6,Tasmania,M,45,11634
1986,6,Tasmania,M,50,10030
1986,6,Tasmania,M,55,10533
1986,6,Tasmania,M,60,9834
1986,6,Tasmania,M,65,7604
1986,6,Tasmania,M,70,6204
1986,6,Tasmania,M,75,3901
1986,6,Tasmania,M,80,1940
1986,6,Tasmania,M,85,996
1986,7,Northern Territory,F,0,7757
1986,7,Northern Territory,F,5,7052
1986,7,Northern Territory,F,10,6965
1986,7,Northern Territory,F,15,6473
1986,7,Northern Territory,F,20,7766
1986,7,Northern Territory,F,25,8386
1986,7,Northern Territory,F,30,7407
1986,7,Northern Territory,F,35,6588
1986,7,Northern Territory,F,40,4385
1986,7,Northern Territory,F,45,3062
1986,7,Northern Territory,F,50,2079
1986,7,Northern Territory,F,55,1588
1986,7,Northern Territory,F,60,1268
1986,7,Northern Territory,F,65,843
1986,7,Northern Territory,F,70,500
1986,7,Northern Territory,F,75,295
1986,7,Northern Territory,F,80,161
1986,7,Northern Territory,F,85,126
1986,7,Northern Territory,M,0,8035
1986,7,Northern Territory,M,5,7718
1986,7,Northern Territory,M,10,7525
1986,7,Northern Territory,M,15,6904
1986,7,Northern Territory,M,20,8385
1986,7,Northern Territory,M,25,8836
1986,7,Northern Territory,M,30,7978
1986,7,Northern Territory,M,35,7900
1986,7,Northern Territory,M,40,5701
1986,7,Northern Territory,M,45,4124
1986,7,Northern Territory,M,50,2838
1986,7,Northern Territory,M,55,2347
1986,7,Northern Territory,M,60,1499
1986,7,Northern Territory,M,65,897
1986,7,Northern Territory,M,70,548
1986,7,Northern Territory,M,75,302
1986,7,Northern Territory,M,80,110
1986,7,Northern Territory,M,85,73
1986,8,Australian Capital Territory,F,0,10402
1986,8,Australian Capital Territory,F,5,10826
1986,8,Australian Capital Territory,F,10,11766
1986,8,Australian Capital Territory,F,15,11771
1986,8,Australian Capital Territory,F,20,11812
1986,8,Australian Capital Territory,F,25,11699
1986,8,Australian Capital Territory,F,30,11828
1986,8,Australian Capital Territory,F,35,12499
1986,8,Australian Capital Territory,F,40,9094
1986,8,Australian Capital Territory,F,45,6751
1986,8,Australian Capital Territory,F,50,4937
1986,8,Australian Capital Territory,F,55,4285
1986,8,Australian Capital Territory,F,60,3967
1986,8,Australian Capital Territory,F,65,2756
1986,8,Australian Capital Territory,F,70,2148
1986,8,Australian Capital Territory,F,75,1379
1986,8,Australian Capital Territory,F,80,776
1986,8,Australian Capital Territory,F,85,598
1986,8,Australian Capital Territory,M,0,10749
1986,8,Australian Capital Territory,M,5,11006
1986,8,Australian Capital Territory,M,10,12154
1986,8,Australian Capital Territory,M,15,12245
1986,8,Australian Capital Territory,M,20,12146
1986,8,Australian Capital Territory,M,25,11713
1986,8,Australian Capital Territory,M,30,11345
1986,8,Australian Capital Territory,M,35,12518
1986,8,Australian Capital Territory,M,40,9336
1986,8,Australian Capital Territory,M,45,7090
1986,8,Australian Capital Territory,M,50,5385
1986,8,Australian Capital Territory,M,55,4636
1986,8,Australian Capital Territory,M,60,3804
1986,8,Australian Capital Territory,M,65,2385
1986,8,Australian Capital Territory,M,70,1583
1986,8,Australian Capital Territory,M,75,891
1986,8,Australian Capital Territory,M,80,425
1986,8,Australian Capital Territory,M,85,205
1987,1,New South Wales,F,0,203705
1987,1,New South Wales,F,5,198769
1987,1,New South Wales,F,10,209946
1987,1,New South Wales,F,15,224434
1987,1,New South Wales,F,20,219422
1987,1,New South Wales,F,25,233772
1987,1,New South Wales,F,30,221113
1987,1,New South Wales,F,35,212805
1987,1,New South Wales,F,40,185551
1987,1,New South Wales,F,45,147515
1987,1,New South Wales,F,50,130281
1987,1,New South Wales,F,55,132686
1987,1,New South Wales,F,60,134065
1987,1,New South Wales,F,65,115893
1987,1,New South Wales,F,70,97372
1987,1,New South Wales,F,75,72217
1987,1,New South Wales,F,80,44476
1987,1,New South Wales,F,85,34648
1987,1,New South Wales,M,0,213506
1987,1,New South Wales,M,5,208685
1987,1,New South Wales,M,10,220139
1987,1,New South Wales,M,15,234859
1987,1,New South Wales,M,20,228019
1987,1,New South Wales,M,25,238533
1987,1,New South Wales,M,30,222240
1987,1,New South Wales,M,35,217980
1987,1,New South Wales,M,40,195329
1987,1,New South Wales,M,45,155652
1987,1,New South Wales,M,50,136168
1987,1,New South Wales,M,55,136162
1987,1,New South Wales,M,60,128002
1987,1,New South Wales,M,65,101228
1987,1,New South Wales,M,70,76734
1987,1,New South Wales,M,75,48482
1987,1,New South Wales,M,80,24181
1987,1,New South Wales,M,85,12167
1987,2,Victoria,F,0,148067
1987,2,Victoria,F,5,146899
1987,2,Victoria,F,10,158444
1987,2,Victoria,F,15,180628
1987,2,Victoria,F,20,172234
1987,2,Victoria,F,25,176491
1987,2,Victoria,F,30,168110
1987,2,Victoria,F,35,161736
1987,2,Victoria,F,40,138131
1987,2,Victoria,F,45,109812
1987,2,Victoria,F,50,97916
1987,2,Victoria,F,55,97112
1987,2,Victoria,F,60,97823
1987,2,Victoria,F,65,81877
1987,2,Victoria,F,70,70190
1987,2,Victoria,F,75,53414
1987,2,Victoria,F,80,34282
1987,2,Victoria,F,85,27159
1987,2,Victoria,M,0,155375
1987,2,Victoria,M,5,153879
1987,2,Victoria,M,10,167036
1987,2,Victoria,M,15,188098
1987,2,Victoria,M,20,175636
1987,2,Victoria,M,25,178001
1987,2,Victoria,M,30,166816
1987,2,Victoria,M,35,161288
1987,2,Victoria,M,40,142598
1987,2,Victoria,M,45,115300
1987,2,Victoria,M,50,101346
1987,2,Victoria,M,55,100619
1987,2,Victoria,M,60,92855
1987,2,Victoria,M,65,70979
1987,2,Victoria,M,70,54716
1987,2,Victoria,M,75,36512
1987,2,Victoria,M,80,18934
1987,2,Victoria,M,85,9798
1987,3,Queensland,F,0,100301
1987,3,Queensland,F,5,99132
1987,3,Queensland,F,10,107973
1987,3,Queensland,F,15,115448
1987,3,Queensland,F,20,107278
1987,3,Queensland,F,25,110454
1987,3,Queensland,F,30,102982
1987,3,Queensland,F,35,101321
1987,3,Queensland,F,40,88806
1987,3,Queensland,F,45,67993
1987,3,Queensland,F,50,57714
1987,3,Queensland,F,55,57458
1987,3,Queensland,F,60,56937
1987,3,Queensland,F,65,50627
1987,3,Queensland,F,70,42317
1987,3,Queensland,F,75,30440
1987,3,Queensland,F,80,18804
1987,3,Queensland,F,85,15093
1987,3,Queensland,M,0,106149
1987,3,Queensland,M,5,105619
1987,3,Queensland,M,10,113591
1987,3,Queensland,M,15,119808
1987,3,Queensland,M,20,111477
1987,3,Queensland,M,25,113320
1987,3,Queensland,M,30,104370
1987,3,Queensland,M,35,103641
1987,3,Queensland,M,40,93125
1987,3,Queensland,M,45,73418
1987,3,Queensland,M,50,60962
1987,3,Queensland,M,55,59344
1987,3,Queensland,M,60,56471
1987,3,Queensland,M,65,46769
1987,3,Queensland,M,70,35099
1987,3,Queensland,M,75,22779
1987,3,Queensland,M,80,11725
1987,3,Queensland,M,85,6362
1987,4,South Australia,F,0,48481
1987,4,South Australia,F,5,46617
1987,4,South Australia,F,10,49455
1987,4,South Australia,F,15,56471
1987,4,South Australia,F,20,55376
1987,4,South Australia,F,25,57878
1987,4,South Australia,F,30,54708
1987,4,South Australia,F,35,53119
1987,4,South Australia,F,40,45631
1987,4,South Australia,F,45,35870
1987,4,South Australia,F,50,32225
1987,4,South Australia,F,55,33294
1987,4,South Australia,F,60,34999
1987,4,South Australia,F,65,30378
1987,4,South Australia,F,70,25506
1987,4,South Australia,F,75,19017
1987,4,South Australia,F,80,11754
1987,4,South Australia,F,85,9587
1987,4,South Australia,M,0,50722
1987,4,South Australia,M,5,48955
1987,4,South Australia,M,10,52806
1987,4,South Australia,M,15,59384
1987,4,South Australia,M,20,57956
1987,4,South Australia,M,25,59450
1987,4,South Australia,M,30,55033
1987,4,South Australia,M,35,53330
1987,4,South Australia,M,40,46765
1987,4,South Australia,M,45,36755
1987,4,South Australia,M,50,32937
1987,4,South Australia,M,55,34248
1987,4,South Australia,M,60,33509
1987,4,South Australia,M,65,26701
1987,4,South Australia,M,70,20593
1987,4,South Australia,M,75,13138
1987,4,South Australia,M,80,6580
1987,4,South Australia,M,85,3536
1987,5,Western Australia,F,0,58069
1987,5,Western Australia,F,5,55938
1987,5,Western Australia,F,10,57952
1987,5,Western Australia,F,15,63178
1987,5,Western Australia,F,20,61114
1987,5,Western Australia,F,25,64525
1987,5,Western Australia,F,30,62526
1987,5,Western Australia,F,35,59477
1987,5,Western Australia,F,40,48710
1987,5,Western Australia,F,45,38700
1987,5,Western Australia,F,50,32504
1987,5,Western Australia,F,55,30607
1987,5,Western Australia,F,60,28951
1987,5,Western Australia,F,65,24454
1987,5,Western Australia,F,70,21268
1987,5,Western Australia,F,75,16217
1987,5,Western Australia,F,80,10062
1987,5,Western Australia,F,85,7278
1987,5,Western Australia,M,0,61306
1987,5,Western Australia,M,5,59638
1987,5,Western Australia,M,10,61215
1987,5,Western Australia,M,15,66320
1987,5,Western Australia,M,20,63347
1987,5,Western Australia,M,25,66590
1987,5,Western Australia,M,30,63283
1987,5,Western Australia,M,35,62043
1987,5,Western Australia,M,40,53298
1987,5,Western Australia,M,45,41653
1987,5,Western Australia,M,50,34463
1987,5,Western Australia,M,55,32557
1987,5,Western Australia,M,60,29103
1987,5,Western Australia,M,65,21883
1987,5,Western Australia,M,70,17135
1987,5,Western Australia,M,75,11536
1987,5,Western Australia,M,80,6315
1987,5,Western Australia,M,85,3033
1987,6,Tasmania,F,0,17446
1987,6,Tasmania,F,5,17101
1987,6,Tasmania,F,10,17566
1987,6,Tasmania,F,15,19228
1987,6,Tasmania,F,20,17411
1987,6,Tasmania,F,25,18765
1987,6,Tasmania,F,30,17574
1987,6,Tasmania,F,35,16569
1987,6,Tasmania,F,40,14186
1987,6,Tasmania,F,45,11474
1987,6,Tasmania,F,50,10034
1987,6,Tasmania,F,55,10086
1987,6,Tasmania,F,60,10216
1987,6,Tasmania,F,65,9070
1987,6,Tasmania,F,70,7780
1987,6,Tasmania,F,75,5762
1987,6,Tasmania,F,80,3410
1987,6,Tasmania,F,85,2669
1987,6,Tasmania,M,0,18118
1987,6,Tasmania,M,5,17788
1987,6,Tasmania,M,10,18441
1987,6,Tasmania,M,15,19746
1987,6,Tasmania,M,20,17336
1987,6,Tasmania,M,25,18780
1987,6,Tasmania,M,30,17382
1987,6,Tasmania,M,35,16806
1987,6,Tasmania,M,40,14780
1987,6,Tasmania,M,45,11915
1987,6,Tasmania,M,50,10194
1987,6,Tasmania,M,55,10339
1987,6,Tasmania,M,60,9977
1987,6,Tasmania,M,65,7766
1987,6,Tasmania,M,70,6372
1987,6,Tasmania,M,75,3995
1987,6,Tasmania,M,80,2076
1987,6,Tasmania,M,85,1068
1987,7,Northern Territory,F,0,7935
1987,7,Northern Territory,F,5,7258
1987,7,Northern Territory,F,10,6780
1987,7,Northern Territory,F,15,6781
1987,7,Northern Territory,F,20,7811
1987,7,Northern Territory,F,25,8496
1987,7,Northern Territory,F,30,7589
1987,7,Northern Territory,F,35,6716
1987,7,Northern Territory,F,40,4795
1987,7,Northern Territory,F,45,3260
1987,7,Northern Territory,F,50,2173
1987,7,Northern Territory,F,55,1646
1987,7,Northern Territory,F,60,1305
1987,7,Northern Territory,F,65,856
1987,7,Northern Territory,F,70,554
1987,7,Northern Territory,F,75,300
1987,7,Northern Territory,F,80,163
1987,7,Northern Territory,F,85,135
1987,7,Northern Territory,M,0,8152
1987,7,Northern Territory,M,5,7856
1987,7,Northern Territory,M,10,7465
1987,7,Northern Territory,M,15,7038
1987,7,Northern Territory,M,20,8473
1987,7,Northern Territory,M,25,9184
1987,7,Northern Territory,M,30,8102
1987,7,Northern Territory,M,35,7880
1987,7,Northern Territory,M,40,6136
1987,7,Northern Territory,M,45,4409
1987,7,Northern Territory,M,50,2986
1987,7,Northern Territory,M,55,2343
1987,7,Northern Territory,M,60,1625
1987,7,Northern Territory,M,65,943
1987,7,Northern Territory,M,70,586
1987,7,Northern Territory,M,75,281
1987,7,Northern Territory,M,80,118
1987,7,Northern Territory,M,85,75
1987,8,Australian Capital Territory,F,0,10524
1987,8,Australian Capital Territory,F,5,10861
1987,8,Australian Capital Territory,F,10,11631
1987,8,Australian Capital Territory,F,15,12339
1987,8,Australian Capital Territory,F,20,12105
1987,8,Australian Capital Territory,F,25,12029
1987,8,Australian Capital Territory,F,30,11854
1987,8,Australian Capital Territory,F,35,12527
1987,8,Australian Capital Territory,F,40,10061
1987,8,Australian Capital Territory,F,45,7101
1987,8,Australian Capital Territory,F,50,5216
1987,8,Australian Capital Territory,F,55,4321
1987,8,Australian Capital Territory,F,60,4020
1987,8,Australian Capital Territory,F,65,2985
1987,8,Australian Capital Territory,F,70,2216
1987,8,Australian Capital Territory,F,75,1505
1987,8,Australian Capital Territory,F,80,830
1987,8,Australian Capital Territory,F,85,625
1987,8,Australian Capital Territory,M,0,10828
1987,8,Australian Capital Territory,M,5,11143
1987,8,Australian Capital Territory,M,10,12082
1987,8,Australian Capital Territory,M,15,12507
1987,8,Australian Capital Territory,M,20,12208
1987,8,Australian Capital Territory,M,25,12135
1987,8,Australian Capital Territory,M,30,11539
1987,8,Australian Capital Territory,M,35,12325
1987,8,Australian Capital Territory,M,40,10297
1987,8,Australian Capital Territory,M,45,7563
1987,8,Australian Capital Territory,M,50,5585
1987,8,Australian Capital Territory,M,55,4759
1987,8,Australian Capital Territory,M,60,3854
1987,8,Australian Capital Territory,M,65,2636
1987,8,Australian Capital Territory,M,70,1666
1987,8,Australian Capital Territory,M,75,947
1987,8,Australian Capital Territory,M,80,438
1987,8,Australian Capital Territory,M,85,215
1988,1,New South Wales,F,0,206094
1988,1,New South Wales,F,5,201885
1988,1,New South Wales,F,10,206361
1988,1,New South Wales,F,15,229550
1988,1,New South Wales,F,20,218916
1988,1,New South Wales,F,25,238727
1988,1,New South Wales,F,30,226198
1988,1,New South Wales,F,35,216118
1988,1,New South Wales,F,40,196195
1988,1,New South Wales,F,45,151501
1988,1,New South Wales,F,50,133444
1988,1,New South Wales,F,55,130879
1988,1,New South Wales,F,60,134324
1988,1,New South Wales,F,65,120192
1988,1,New South Wales,F,70,97642
1988,1,New South Wales,F,75,74748
1988,1,New South Wales,F,80,46248
1988,1,New South Wales,F,85,35435
1988,1,New South Wales,M,0,216054
1988,1,New South Wales,M,5,212794
1988,1,New South Wales,M,10,215719
1988,1,New South Wales,M,15,240382
1988,1,New South Wales,M,20,227088
1988,1,New South Wales,M,25,243487
1988,1,New South Wales,M,30,227743
1988,1,New South Wales,M,35,219461
1988,1,New South Wales,M,40,205867
1988,1,New South Wales,M,45,160173
1988,1,New South Wales,M,50,139040
1988,1,New South Wales,M,55,133918
1988,1,New South Wales,M,60,129764
1988,1,New South Wales,M,65,105739
1988,1,New South Wales,M,70,77051
1988,1,New South Wales,M,75,50525
1988,1,New South Wales,M,80,25355
1988,1,New South Wales,M,85,12692
1988,2,Victoria,F,0,150010
1988,2,Victoria,F,5,147957
1988,2,Victoria,F,10,154621
1988,2,Victoria,F,15,181362
1988,2,Victoria,F,20,172858
1988,2,Victoria,F,25,179497
1988,2,Victoria,F,30,170923
1988,2,Victoria,F,35,163166
1988,2,Victoria,F,40,146504
1988,2,Victoria,F,45,112435
1988,2,Victoria,F,50,99719
1988,2,Victoria,F,55,95836
1988,2,Victoria,F,60,97972
1988,2,Victoria,F,65,85531
1988,2,Victoria,F,70,69487
1988,2,Victoria,F,75,54801
1988,2,Victoria,F,80,35449
1988,2,Victoria,F,85,27875
1988,2,Victoria,M,0,156993
1988,2,Victoria,M,5,155487
1988,2,Victoria,M,10,163452
1988,2,Victoria,M,15,188988
1988,2,Victoria,M,20,176459
1988,2,Victoria,M,25,181229
1988,2,Victoria,M,30,170321
1988,2,Victoria,M,35,162578
1988,2,Victoria,M,40,150455
1988,2,Victoria,M,45,118081
1988,2,Victoria,M,50,102950
1988,2,Victoria,M,55,98795
1988,2,Victoria,M,60,94544
1988,2,Victoria,M,65,74441
1988,2,Victoria,M,70,54019
1988,2,Victoria,M,75,37783
1988,2,Victoria,M,80,19794
1988,2,Victoria,M,85,10197
1988,3,Queensland,F,0,100591
